column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
46	length	C. briggsae Dauer	C. elegans L2	20	20	323.5	0.000875	0.001	**
46	length	C. briggsae Dauer	C. elegans L3	20	20	72.5	0.00059	0.000716	***
46	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.79e-08	1.1e-07	****
46	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.1e-07	****
46	length	C. briggsae Dauer	C. inopinata Dauer	20	20	273	0.05	0.055	ns
46	length	C. briggsae Dauer	C. inopinata L1	20	20	400	6.74e-08	1.1e-07	****
46	length	C. briggsae Dauer	C. inopinata L2	20	20	243.5	0.245	0.256	ns
46	length	C. briggsae Dauer	C. inopinata L3	20	20	10	2.95e-07	4.07e-07	****
46	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
46	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	117.5	0.026	0.03	*
46	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.77e-08	1.1e-07	****
46	length	C. elegans Adult	C. elegans L1	20	20	400	6.73e-08	1.1e-07	****
46	length	C. elegans Adult	C. elegans L2	20	20	400	6.76e-08	1.1e-07	****
46	length	C. elegans Adult	C. elegans L3	20	20	400	6.74e-08	1.1e-07	****
46	length	C. elegans Adult	C. elegans L4	20	20	390	2.95e-07	4.07e-07	****
46	length	C. elegans Adult	C. inopinata Adult	20	20	0	6.78e-08	1.1e-07	****
46	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.77e-08	1.1e-07	****
46	length	C. elegans Adult	C. inopinata L1	20	20	400	6.73e-08	1.1e-07	****
46	length	C. elegans Adult	C. inopinata L2	20	20	400	6.76e-08	1.1e-07	****
46	length	C. elegans Adult	C. inopinata L3	20	20	394	1.65e-07	2.46e-07	****
46	length	C. elegans Adult	C. inopinata L4	20	20	144	0.133	0.144	ns
46	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.77e-08	1.1e-07	****
46	length	C. elegans Dauer	C. elegans L1	20	20	400	6.74e-08	1.1e-07	****
46	length	C. elegans Dauer	C. elegans L2	20	20	300.5	0.007	0.008	**
46	length	C. elegans Dauer	C. elegans L3	20	20	37	1.1e-05	1.39e-05	****
46	length	C. elegans Dauer	C. elegans L4	20	20	0	6.79e-08	1.1e-07	****
46	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.1e-07	****
46	length	C. elegans Dauer	C. inopinata Dauer	20	20	226	0.49	0.501	ns
46	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.74e-08	1.1e-07	****
46	length	C. elegans Dauer	C. inopinata L2	20	20	218.5	0.626	0.633	ns
46	length	C. elegans Dauer	C. inopinata L3	20	20	1	7.87e-08	1.24e-07	****
46	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
46	length	C. elegans Dauer	C. tropicalis Dauer	20	20	79.5	0.001	0.001	**
46	length	C. elegans L1	C. elegans L2	20	20	0	6.73e-08	1.1e-07	****
46	length	C. elegans L1	C. elegans L3	20	20	0	6.71e-08	1.1e-07	****
46	length	C. elegans L1	C. elegans L4	20	20	0	6.75e-08	1.1e-07	****
46	length	C. elegans L1	C. inopinata Adult	20	20	0	6.75e-08	1.1e-07	****
46	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.74e-08	1.1e-07	****
46	length	C. elegans L1	C. inopinata L1	20	20	3	1.05e-07	1.62e-07	****
46	length	C. elegans L1	C. inopinata L2	20	20	0	6.73e-08	1.1e-07	****
46	length	C. elegans L1	C. inopinata L3	20	20	0	6.73e-08	1.1e-07	****
46	length	C. elegans L1	C. inopinata L4	20	20	0	6.74e-08	1.1e-07	****
46	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.74e-08	1.1e-07	****
46	length	C. elegans L2	C. elegans L3	20	20	14	5.19e-07	7.05e-07	****
46	length	C. elegans L2	C. elegans L4	20	20	0	6.78e-08	1.1e-07	****
46	length	C. elegans L2	C. inopinata Adult	20	20	0	6.78e-08	1.1e-07	****
46	length	C. elegans L2	C. inopinata Dauer	20	20	137	0.091	0.1	ns
46	length	C. elegans L2	C. inopinata L1	20	20	395.5	1.31e-07	1.99e-07	****
46	length	C. elegans L2	C. inopinata L2	20	20	154	0.218	0.231	ns
46	length	C. elegans L2	C. inopinata L3	20	20	0	6.76e-08	1.1e-07	****
46	length	C. elegans L2	C. inopinata L4	20	20	0	6.77e-08	1.1e-07	****
46	length	C. elegans L2	C. tropicalis Dauer	20	20	35	8.56e-06	1.1e-05	****
46	length	C. elegans L3	C. elegans L4	20	20	0	6.76e-08	1.1e-07	****
46	length	C. elegans L3	C. inopinata Adult	20	20	0	6.76e-08	1.1e-07	****
46	length	C. elegans L3	C. inopinata Dauer	20	20	370	4.52e-06	5.96e-06	****
46	length	C. elegans L3	C. inopinata L1	20	20	400	6.71e-08	1.1e-07	****
46	length	C. elegans L3	C. inopinata L2	20	20	330.5	0.000435	0.000535	***
46	length	C. elegans L3	C. inopinata L3	20	20	34	7.52e-06	9.78e-06	****
46	length	C. elegans L3	C. inopinata L4	20	20	0	6.75e-08	1.1e-07	****
46	length	C. elegans L3	C. tropicalis Dauer	20	20	253	0.155	0.166	ns
46	length	C. elegans L4	C. inopinata Adult	20	20	0	1.45e-11	1.32e-09	****
46	length	C. elegans L4	C. inopinata Dauer	20	20	400	6.79e-08	1.1e-07	****
46	length	C. elegans L4	C. inopinata L1	20	20	400	6.75e-08	1.1e-07	****
46	length	C. elegans L4	C. inopinata L2	20	20	400	6.78e-08	1.1e-07	****
46	length	C. elegans L4	C. inopinata L3	20	20	297	0.009	0.01	*
46	length	C. elegans L4	C. inopinata L4	20	20	1	7.89e-08	1.24e-07	****
46	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.79e-08	1.1e-07	****
46	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.79e-08	1.1e-07	****
46	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.75e-08	1.1e-07	****
46	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.78e-08	1.1e-07	****
46	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.78e-08	1.1e-07	****
46	length	C. inopinata Adult	C. inopinata L4	20	20	400	6.79e-08	1.1e-07	****
46	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.79e-08	1.1e-07	****
46	length	C. inopinata Dauer	C. inopinata L1	20	20	390	2.94e-07	4.07e-07	****
46	length	C. inopinata Dauer	C. inopinata L2	20	20	182	0.636	0.636	ns
46	length	C. inopinata Dauer	C. inopinata L3	20	20	0	6.77e-08	1.1e-07	****
46	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
46	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	56	0.000103	0.000128	***
46	length	C. inopinata L1	C. inopinata L2	20	20	8	2.2e-07	3.19e-07	****
46	length	C. inopinata L1	C. inopinata L3	20	20	0	6.73e-08	1.1e-07	****
46	length	C. inopinata L1	C. inopinata L4	20	20	0	6.74e-08	1.1e-07	****
46	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.74e-08	1.1e-07	****
46	length	C. inopinata L2	C. inopinata L3	20	20	8	2.21e-07	3.19e-07	****
46	length	C. inopinata L2	C. inopinata L4	20	20	0	6.77e-08	1.1e-07	****
46	length	C. inopinata L2	C. tropicalis Dauer	20	20	107	0.012	0.014	*
46	length	C. inopinata L3	C. inopinata L4	20	20	0	6.77e-08	1.1e-07	****
46	length	C. inopinata L3	C. tropicalis Dauer	20	20	378	1.57e-06	2.1e-06	****
46	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.78e-08	1.1e-07	****
47	length	C. briggsae Dauer	C. elegans Adult	20	20	0	6.79e-08	1.17e-07	****
47	length	C. briggsae Dauer	C. elegans Dauer	20	20	215	0.695	0.695	ns
47	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.77e-08	1.17e-07	****
47	length	C. briggsae Dauer	C. elegans L2	20	20	337.5	0.00021	0.000248	***
47	length	C. briggsae Dauer	C. elegans L3	20	20	46.5	3.48e-05	4.34e-05	****
47	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.79e-08	1.17e-07	****
47	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	1.45e-11	4.4e-10	****
47	length	C. briggsae Dauer	C. inopinata Dauer	20	20	240	0.285	0.302	ns
47	length	C. briggsae Dauer	C. inopinata L1	20	20	388.5	3.64e-07	5.1e-07	****
47	length	C. briggsae Dauer	C. inopinata L2	20	20	247	0.208	0.223	ns
47	length	C. briggsae Dauer	C. inopinata L3	20	20	1.5	8.49e-08	1.43e-07	****
47	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.79e-08	1.17e-07	****
47	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	58	0.000129	0.000154	***
47	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.79e-08	1.17e-07	****
47	length	C. elegans Adult	C. elegans L1	20	20	400	6.76e-08	1.17e-07	****
47	length	C. elegans Adult	C. elegans L2	20	20	400	6.78e-08	1.17e-07	****
47	length	C. elegans Adult	C. elegans L3	20	20	400	6.76e-08	1.17e-07	****
47	length	C. elegans Adult	C. elegans L4	20	20	392	2.21e-07	3.24e-07	****
47	length	C. elegans Adult	C. inopinata Adult	20	20	0	6.79e-08	1.17e-07	****
47	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.79e-08	1.17e-07	****
47	length	C. elegans Adult	C. inopinata L1	20	20	400	6.74e-08	1.17e-07	****
47	length	C. elegans Adult	C. inopinata L2	20	20	400	6.78e-08	1.17e-07	****
47	length	C. elegans Adult	C. inopinata L3	20	20	378	1.57e-06	2.1e-06	****
47	length	C. elegans Adult	C. inopinata L4	20	20	135	0.081	0.089	ns
47	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.78e-08	1.17e-07	****
47	length	C. elegans Dauer	C. elegans L1	20	20	400	6.77e-08	1.17e-07	****
47	length	C. elegans Dauer	C. elegans L2	20	20	331.5	0.000394	0.00046	***
47	length	C. elegans Dauer	C. elegans L3	20	20	81	0.001	0.002	**
47	length	C. elegans Dauer	C. elegans L4	20	20	0	6.79e-08	1.17e-07	****
47	length	C. elegans Dauer	C. inopinata Adult	20	20	0	1.45e-11	4.4e-10	****
47	length	C. elegans Dauer	C. inopinata Dauer	20	20	221	0.579	0.585	ns
47	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.75e-08	1.17e-07	****
47	length	C. elegans Dauer	C. inopinata L2	20	20	248	0.199	0.216	ns
47	length	C. elegans Dauer	C. inopinata L3	20	20	10	2.95e-07	4.19e-07	****
47	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.79e-08	1.17e-07	****
47	length	C. elegans Dauer	C. tropicalis Dauer	20	20	87	0.002	0.003	**
47	length	C. elegans L1	C. elegans L2	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L1	C. elegans L3	20	20	0	6.74e-08	1.17e-07	****
47	length	C. elegans L1	C. elegans L4	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L1	C. inopinata Adult	20	20	0	6.77e-08	1.17e-07	****
47	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.77e-08	1.17e-07	****
47	length	C. elegans L1	C. inopinata L1	20	20	2	9.07e-08	1.48e-07	****
47	length	C. elegans L1	C. inopinata L2	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L1	C. inopinata L3	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L1	C. inopinata L4	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L2	C. elegans L3	20	20	10	2.94e-07	4.19e-07	****
47	length	C. elegans L2	C. elegans L4	20	20	0	6.78e-08	1.17e-07	****
47	length	C. elegans L2	C. inopinata Adult	20	20	0	6.79e-08	1.17e-07	****
47	length	C. elegans L2	C. inopinata Dauer	20	20	92	0.004	0.004	**
47	length	C. elegans L2	C. inopinata L1	20	20	380.5	1.11e-06	1.51e-06	****
47	length	C. elegans L2	C. inopinata L2	20	20	128.5	0.055	0.061	ns
47	length	C. elegans L2	C. inopinata L3	20	20	0	6.78e-08	1.17e-07	****
47	length	C. elegans L2	C. inopinata L4	20	20	0	6.78e-08	1.17e-07	****
47	length	C. elegans L2	C. tropicalis Dauer	20	20	14.5	5.59e-07	7.71e-07	****
47	length	C. elegans L3	C. elegans L4	20	20	2	9.12e-08	1.48e-07	****
47	length	C. elegans L3	C. inopinata Adult	20	20	0	6.77e-08	1.17e-07	****
47	length	C. elegans L3	C. inopinata Dauer	20	20	369	5.15e-06	6.79e-06	****
47	length	C. elegans L3	C. inopinata L1	20	20	400	6.72e-08	1.17e-07	****
47	length	C. elegans L3	C. inopinata L2	20	20	346.5	7.81e-05	9.6e-05	****
47	length	C. elegans L3	C. inopinata L3	20	20	33	6.65e-06	8.64e-06	****
47	length	C. elegans L3	C. inopinata L4	20	20	0	6.76e-08	1.17e-07	****
47	length	C. elegans L3	C. tropicalis Dauer	20	20	222	0.561	0.574	ns
47	length	C. elegans L4	C. inopinata Adult	20	20	0	6.79e-08	1.17e-07	****
47	length	C. elegans L4	C. inopinata Dauer	20	20	400	6.79e-08	1.17e-07	****
47	length	C. elegans L4	C. inopinata L1	20	20	400	6.74e-08	1.17e-07	****
47	length	C. elegans L4	C. inopinata L2	20	20	400	6.78e-08	1.17e-07	****
47	length	C. elegans L4	C. inopinata L3	20	20	227	0.473	0.495	ns
47	length	C. elegans L4	C. inopinata L4	20	20	7	1.91e-07	2.95e-07	****
47	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.78e-08	1.17e-07	****
47	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	1.45e-11	4.4e-10	****
47	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.75e-08	1.17e-07	****
47	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.79e-08	1.17e-07	****
47	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.79e-08	1.17e-07	****
47	length	C. inopinata Adult	C. inopinata L4	20	20	400	6.79e-08	1.17e-07	****
47	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.79e-08	1.17e-07	****
47	length	C. inopinata Dauer	C. inopinata L1	20	20	397	1.06e-07	1.69e-07	****
47	length	C. inopinata Dauer	C. inopinata L2	20	20	223.5	0.534	0.552	ns
47	length	C. inopinata Dauer	C. inopinata L3	20	20	0	6.79e-08	1.17e-07	****
47	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.79e-08	1.17e-07	****
47	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	37	1.1e-05	1.39e-05	****
47	length	C. inopinata L1	C. inopinata L2	20	20	8	2.2e-07	3.24e-07	****
47	length	C. inopinata L1	C. inopinata L3	20	20	0	6.74e-08	1.17e-07	****
47	length	C. inopinata L1	C. inopinata L4	20	20	0	6.74e-08	1.17e-07	****
47	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.74e-08	1.17e-07	****
47	length	C. inopinata L2	C. inopinata L3	20	20	5	1.43e-07	2.24e-07	****
47	length	C. inopinata L2	C. inopinata L4	20	20	0	6.78e-08	1.17e-07	****
47	length	C. inopinata L2	C. tropicalis Dauer	20	20	56	0.000104	0.000126	***
47	length	C. inopinata L3	C. inopinata L4	20	20	8	2.21e-07	3.24e-07	****
47	length	C. inopinata L3	C. tropicalis Dauer	20	20	365	8.58e-06	1.1e-05	****
47	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.78e-08	1.17e-07	****
48	length	C. briggsae Dauer	C. elegans Adult	20	20	0	6.77e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. elegans Dauer	20	20	176.5	0.534	0.546	ns
48	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.75e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. elegans L2	20	20	337	0.000221	0.000265	***
48	length	C. briggsae Dauer	C. elegans L3	20	20	28	3.49e-06	4.41e-06	****
48	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.77e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.78e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. inopinata Dauer	20	20	252	0.163	0.172	ns
48	length	C. briggsae Dauer	C. inopinata L1	20	20	400	6.73e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. inopinata L2	20	20	174	0.49	0.507	ns
48	length	C. briggsae Dauer	C. inopinata L3	20	20	0	6.77e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.77e-08	1.14e-07	****
48	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	44	2.58e-05	3.17e-05	****
48	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.78e-08	1.14e-07	****
48	length	C. elegans Adult	C. elegans L1	20	20	400	6.76e-08	1.14e-07	****
48	length	C. elegans Adult	C. elegans L2	20	20	400	6.75e-08	1.14e-07	****
48	length	C. elegans Adult	C. elegans L3	20	20	400	6.78e-08	1.14e-07	****
48	length	C. elegans Adult	C. elegans L4	20	20	387.5	4.21e-07	5.63e-07	****
48	length	C. elegans Adult	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
48	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.77e-08	1.14e-07	****
48	length	C. elegans Adult	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
48	length	C. elegans Adult	C. inopinata L2	20	20	400	6.78e-08	1.14e-07	****
48	length	C. elegans Adult	C. inopinata L3	20	20	391	2.56e-07	3.58e-07	****
48	length	C. elegans Adult	C. inopinata L4	20	20	196.5	0.935	0.935	ns
48	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.74e-08	1.14e-07	****
48	length	C. elegans Dauer	C. elegans L1	20	20	400	6.76e-08	1.14e-07	****
48	length	C. elegans Dauer	C. elegans L2	20	20	348	6.58e-05	7.98e-05	****
48	length	C. elegans Dauer	C. elegans L3	20	20	72	0.000562	0.000664	***
48	length	C. elegans Dauer	C. elegans L4	20	20	1	7.88e-08	1.28e-07	****
48	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
48	length	C. elegans Dauer	C. inopinata Dauer	20	20	256.5	0.13	0.141	ns
48	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
48	length	C. elegans Dauer	C. inopinata L2	20	20	212.5	0.745	0.753	ns
48	length	C. elegans Dauer	C. inopinata L3	20	20	11	3.41e-07	4.63e-07	****
48	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
48	length	C. elegans Dauer	C. tropicalis Dauer	20	20	102.5	0.009	0.01	**
48	length	C. elegans L1	C. elegans L2	20	20	0	6.73e-08	1.14e-07	****
48	length	C. elegans L1	C. elegans L3	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L1	C. elegans L4	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L1	C. inopinata Adult	20	20	0	6.77e-08	1.14e-07	****
48	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.75e-08	1.14e-07	****
48	length	C. elegans L1	C. inopinata L1	20	20	4	1.22e-07	1.91e-07	****
48	length	C. elegans L1	C. inopinata L2	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L1	C. inopinata L3	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L1	C. inopinata L4	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.72e-08	1.14e-07	****
48	length	C. elegans L2	C. elegans L3	20	20	6	1.65e-07	2.54e-07	****
48	length	C. elegans L2	C. elegans L4	20	20	0	6.75e-08	1.14e-07	****
48	length	C. elegans L2	C. inopinata Adult	20	20	0	6.76e-08	1.14e-07	****
48	length	C. elegans L2	C. inopinata Dauer	20	20	74.5	0.000718	0.000838	***
48	length	C. elegans L2	C. inopinata L1	20	20	390	2.93e-07	4.04e-07	****
48	length	C. elegans L2	C. inopinata L2	20	20	86.5	0.002	0.003	**
48	length	C. elegans L2	C. inopinata L3	20	20	0	6.75e-08	1.14e-07	****
48	length	C. elegans L2	C. inopinata L4	20	20	0	6.75e-08	1.14e-07	****
48	length	C. elegans L2	C. tropicalis Dauer	20	20	8	2.19e-07	3.19e-07	****
48	length	C. elegans L3	C. elegans L4	20	20	1	7.88e-08	1.28e-07	****
48	length	C. elegans L3	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
48	length	C. elegans L3	C. inopinata Dauer	20	20	380	1.2e-06	1.58e-06	****
48	length	C. elegans L3	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
48	length	C. elegans L3	C. inopinata L2	20	20	321	0.001	0.001	**
48	length	C. elegans L3	C. inopinata L3	20	20	30.5	4.83e-06	6.02e-06	****
48	length	C. elegans L3	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
48	length	C. elegans L3	C. tropicalis Dauer	20	20	245	0.229	0.24	ns
48	length	C. elegans L4	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
48	length	C. elegans L4	C. inopinata Dauer	20	20	400	6.77e-08	1.14e-07	****
48	length	C. elegans L4	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
48	length	C. elegans L4	C. inopinata L2	20	20	400	6.78e-08	1.14e-07	****
48	length	C. elegans L4	C. inopinata L3	20	20	262.5	0.094	0.103	ns
48	length	C. elegans L4	C. inopinata L4	20	20	9	2.56e-07	3.58e-07	****
48	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.74e-08	1.14e-07	****
48	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.78e-08	1.14e-07	****
48	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.75e-08	1.14e-07	****
48	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.79e-08	1.14e-07	****
48	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.79e-08	1.14e-07	****
48	length	C. inopinata Adult	C. inopinata L4	20	20	400	6.79e-08	1.14e-07	****
48	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.75e-08	1.14e-07	****
48	length	C. inopinata Dauer	C. inopinata L1	20	20	397	1.05e-07	1.68e-07	****
48	length	C. inopinata Dauer	C. inopinata L2	20	20	144.5	0.137	0.147	ns
48	length	C. inopinata Dauer	C. inopinata L3	20	20	0	6.77e-08	1.14e-07	****
48	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.77e-08	1.14e-07	****
48	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	26	2.67e-06	3.42e-06	****
48	length	C. inopinata L1	C. inopinata L2	20	20	8	2.2e-07	3.19e-07	****
48	length	C. inopinata L1	C. inopinata L3	20	20	0	6.74e-08	1.14e-07	****
48	length	C. inopinata L1	C. inopinata L4	20	20	0	6.74e-08	1.14e-07	****
48	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.7e-08	1.14e-07	****
48	length	C. inopinata L2	C. inopinata L3	20	20	8	2.21e-07	3.19e-07	****
48	length	C. inopinata L2	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
48	length	C. inopinata L2	C. tropicalis Dauer	20	20	106.5	0.012	0.013	*
48	length	C. inopinata L3	C. inopinata L4	20	20	7	1.91e-07	2.9e-07	****
48	length	C. inopinata L3	C. tropicalis Dauer	20	20	376	2.05e-06	2.66e-06	****
48	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.74e-08	1.14e-07	****
49	length	C. briggsae Dauer	C. elegans Adult	20	20	0	1.45e-11	1.2e-10	****
49	length	C. briggsae Dauer	C. elegans Dauer	20	20	220	0.598	0.633	ns
49	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.79e-08	1.14e-07	****
49	length	C. briggsae Dauer	C. elegans L2	20	20	325.5	0.00072	0.000898	***
49	length	C. briggsae Dauer	C. elegans L3	20	20	48.5	4.4e-05	5.56e-05	****
49	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.79e-08	1.14e-07	****
49	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	1.45e-11	1.2e-10	****
49	length	C. briggsae Dauer	C. inopinata Dauer	20	20	210.5	0.787	0.814	ns
49	length	C. briggsae Dauer	C. inopinata L1	20	20	388.5	3.64e-07	5.03e-07	****
49	length	C. briggsae Dauer	C. inopinata L2	20	20	195	0.903	0.903	ns
49	length	C. briggsae Dauer	C. inopinata L3	20	20	0	6.79e-08	1.14e-07	****
49	length	C. briggsae Dauer	C. inopinata L4	20	20	0	1.45e-11	1.2e-10	****
49	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	84	0.002	0.002	**
49	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.74e-08	1.14e-07	****
49	length	C. elegans Adult	C. elegans L1	20	20	400	6.79e-08	1.14e-07	****
49	length	C. elegans Adult	C. elegans L2	20	20	400	1.45e-11	1.2e-10	****
49	length	C. elegans Adult	C. elegans L3	20	20	400	6.77e-08	1.14e-07	****
49	length	C. elegans Adult	C. elegans L4	20	20	383	7.94e-07	1.06e-06	****
49	length	C. elegans Adult	C. inopinata Adult	20	20	0	1.45e-11	1.2e-10	****
49	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.78e-08	1.14e-07	****
49	length	C. elegans Adult	C. inopinata L1	20	20	400	6.75e-08	1.14e-07	****
49	length	C. elegans Adult	C. inopinata L2	20	20	400	6.78e-08	1.14e-07	****
49	length	C. elegans Adult	C. inopinata L3	20	20	390.5	2.75e-07	4.1e-07	****
49	length	C. elegans Adult	C. inopinata L4	20	20	164	0.337	0.365	ns
49	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	1.45e-11	1.2e-10	****
49	length	C. elegans Dauer	C. elegans L1	20	20	400	6.73e-08	1.14e-07	****
49	length	C. elegans Dauer	C. elegans L2	20	20	306.5	0.004	0.005	**
49	length	C. elegans Dauer	C. elegans L3	20	20	80	0.001	0.002	**
49	length	C. elegans Dauer	C. elegans L4	20	20	0	6.73e-08	1.14e-07	****
49	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.74e-08	1.14e-07	****
49	length	C. elegans Dauer	C. inopinata Dauer	20	20	192	0.839	0.848	ns
49	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.69e-08	1.14e-07	****
49	length	C. elegans Dauer	C. inopinata L2	20	20	210	0.797	0.815	ns
49	length	C. elegans Dauer	C. inopinata L3	20	20	11	3.39e-07	4.82e-07	****
49	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.74e-08	1.14e-07	****
49	length	C. elegans Dauer	C. tropicalis Dauer	20	20	108	0.013	0.015	*
49	length	C. elegans L1	C. elegans L2	20	20	0	6.79e-08	1.14e-07	****
49	length	C. elegans L1	C. elegans L3	20	20	0	6.76e-08	1.14e-07	****
49	length	C. elegans L1	C. elegans L4	20	20	0	6.78e-08	1.14e-07	****
49	length	C. elegans L1	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
49	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.77e-08	1.14e-07	****
49	length	C. elegans L1	C. inopinata L1	20	20	4.5	1.32e-07	2.04e-07	****
49	length	C. elegans L1	C. inopinata L2	20	20	0	6.77e-08	1.14e-07	****
49	length	C. elegans L1	C. inopinata L3	20	20	0	6.78e-08	1.14e-07	****
49	length	C. elegans L1	C. inopinata L4	20	20	0	6.79e-08	1.14e-07	****
49	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.79e-08	1.14e-07	****
49	length	C. elegans L2	C. elegans L3	20	20	15	5.97e-07	8.11e-07	****
