column_label	pairs	Df	SumsOfSqs	F.Model	R2	p.value	p.adjusted	sig
5	C. elegans Dauer vs C. inopinata L2	1	0.0125872951356615	2.26764603812152	0.0563143431819861	0.145	0.149943181818182	
5	C. elegans Dauer vs C. inopinata L3	1	0.38731517150756	77.4172055296837	0.670759659917195	0.001	0.00115189873417722	*
5	C. elegans Dauer vs C. inopinata L4	1	1.11530665791448	371.525014331646	0.907209575312471	0.001	0.00115189873417722	*
5	C. elegans Dauer vs C. tropicalis Dauer	1	0.0201063092463808	5.23152416458371	0.121011790948363	0.03	0.0325	.
5	C. elegans L1 vs C. elegans L2	1	0.431633022963918	193.868962602356	0.836114331243341	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. elegans L3	1	1.20039578461215	473.402255214391	0.92569450053741	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. elegans L4	1	2.52564930396085	1493.82391680204	0.975192971213472	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata Adult	1	5.13598861735997	1742.71336496909	0.978660237662304	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata Dauer	1	0.760358921803077	367.183338650343	0.906215294719232	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata L1	1	0.159226781074359	95.5874285978254	0.715542095548513	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata L2	1	0.723448392460283	167.13897510953	0.814759725792183	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata L3	1	2.19581980016568	580.818041794452	0.938592611343704	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. inopinata L4	1	3.33766365080893	1875.54143643353	0.980141532722268	0.001	0.00115189873417722	*
5	C. elegans L1 vs C. tropicalis Dauer	1	1.15484265511603	440.627819396819	0.920606370001876	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. elegans L3	1	0.223763479569135	94.7483301912864	0.713744045252825	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. elegans L4	1	1.08059637445446	712.460380234406	0.949364415496351	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata Adult	1	3.58266009734456	1291.93088235606	0.971427086547024	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata Dauer	1	0.0517283151054716	27.2717704037924	0.417818763534072	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata L1	1	0.0716791453688046	48.0502323552816	0.558397473662747	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata L2	1	0.0456004178529442	10.976395057607	0.224116026602128	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata L3	1	0.841702385931469	233.38176947742	0.85997585588312	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. inopinata L4	1	1.76508499713565	1099.36015242898	0.966589298984279	0.001	0.00115189873417722	*
5	C. elegans L2 vs C. tropicalis Dauer	1	0.220594091984328	90.1529921024878	0.70347941646489	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. elegans L4	1	0.351896922746424	192.717513801859	0.835296422131896	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata Adult	1	2.42894065598991	788.011511019512	0.953995798493052	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata Dauer	1	0.0626495586195747	28.3991895758347	0.427703858394234	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata L1	1	0.537354449820865	298.361793814422	0.887026408174748	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata L2	1	0.0695841450413477	15.5890006865496	0.290899260796671	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata L3	1	0.218091599821007	55.695155296892	0.59442940374463	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. inopinata L4	1	0.828685445342212	432.774923933748	0.919282021900241	0.001	0.00115189873417722	*
5	C. elegans L3 vs C. tropicalis Dauer	1	0.0100206226307684	3.63573477285301	0.087322459725715	0.052	0.0550232558139535	
5	C. elegans L4 vs C. inopinata Adult	1	1.14237665459558	510.578487972079	0.930730058080706	0.001	0.00115189873417722	*
5	C. elegans L4 vs C. inopinata Dauer	1	0.691796297344646	508.269114360383	0.930437216747109	0.001	0.00115189873417722	*
5	C. elegans L4 vs C. inopinata L1	1	1.625853314745	1700.56658808726	0.97814291367361	0.001	0.00115189873417722	*
5	C. elegans L4 vs C. inopinata L2	1	0.705300832861503	194.903467495081	0.836842274575399	0.001	0.00115189873417722	*
5	C. elegans L4 vs C. inopinata L3	1	0.0173219218865154	5.64074236878089	0.129254042498051	0.015	0.0166463414634146	.
5	C. elegans L4 vs C. inopinata L4	1	0.114432672803166	106.959627580173	0.737858046172316	0.001	0.00115189873417722	*
5	C. elegans L4 vs C. tropicalis Dauer	1	0.381225791070592	199.469622336204	0.839979532429624	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. inopinata Dauer	1	3.03312752965052	1158.7981808047	0.968248614837926	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. inopinata L1	1	4.23993367701203	1916.38892695849	0.980556582430531	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. inopinata L2	1	3.03112606784229	621.755036983983	0.942402864897078	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. inopinata L3	1	1.37318108410117	317.333224776697	0.893058128679409	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. inopinata L4	1	0.578888986454501	248.849418794723	0.867526313423721	0.001	0.00115189873417722	*
5	C. inopinata Adult vs C. tropicalis Dauer	1	2.48832072267178	785.5560699559	0.953858636483567	0.001	0.00115189873417722	*
5	C. inopinata Dauer vs C. inopinata L1	1	0.243245820147909	182.053018948443	0.827314343690494	0.001	0.00115189873417722	*
5	C. inopinata Dauer vs C. inopinata L2	1	0.00163847562502215	0.409743943806646	0.0106677082879308	0.543	0.543	
5	C. inopinata Dauer vs C. inopinata L3	1	0.501283141494432	145.26076096921	0.79264519148	0.001	0.00115189873417722	*
5	C. inopinata Dauer vs C. inopinata L4	1	1.28980195329139	889.562445605543	0.959032407812509	0.001	0.00115189873417722	*
5	C. inopinata Dauer vs C. tropicalis Dauer	1	0.0679451390088014	29.6540780929533	0.438319151318714	0.001	0.00115189873417722	*
5	C. inopinata L1 vs C. inopinata L2	1	0.225132452429061	62.6453372240536	0.622436557439262	0.001	0.00115189873417722	*
5	C. inopinata L1 vs C. inopinata L3	1	1.34060929806395	440.135385242447	0.920524602083714	0.001	0.00115189873417722	*
5	C. inopinata L1 vs C. inopinata L4	1	2.38675107772315	2284.16582605178	0.98363596622873	0.001	0.00115189873417722	*
5	C. inopinata L1 vs C. tropicalis Dauer	1	0.507677134558425	269.147573071696	0.876280969372563	0.001	0.00115189873417722	*
5	C. inopinata L2 vs C. inopinata L3	1	0.51172205180773	89.6412548486446	0.70229061093876	0.001	0.00115189873417722	*
5	C. inopinata L2 vs C. inopinata L4	1	1.30117493504774	350.951389068352	0.902301415888961	0.001	0.00115189873417722	*
5	C. inopinata L2 vs C. tropicalis Dauer	1	0.0632074440034731	13.895123829099	0.267753939172751	0.003	0.0034125	*
5	C. inopinata L3 vs C. inopinata L4	1	0.210157824489733	66.5118633823442	0.636404913564869	0.001	0.00115189873417722	*
5	C. inopinata L3 vs C. tropicalis Dauer	1	0.240249390402536	60.0468301885574	0.612430101749125	0.001	0.00115189873417722	*
5	C. inopinata L4 vs C. tropicalis Dauer	1	0.871282607597565	435.631926498479	0.919768922080632	0.001	0.00115189873417722	*
6	C. briggsae Dauer vs C. elegans Adult	1	1.22254148379741	329.552997420479	0.896613548884957	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. elegans Dauer	1	0.000585954426601994	0.146963338708791	0.00385255668724917	0.769	0.769	
6	C. briggsae Dauer vs C. elegans L1	1	0.752344067212173	204.485608153943	0.843289668655817	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. elegans L2	1	0.0559737596149088	19.7857537797377	0.342398471691746	0.002	0.00221951219512195	*
6	C. briggsae Dauer vs C. elegans L3	1	0.0907281794697252	33.51692972241	0.468657279507168	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. elegans L4	1	0.694611804946428	263.144644472853	0.8738147906747	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. inopinata Adult	1	3.08900794029236	791.568289247348	0.954193041739244	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. inopinata Dauer	1	0.0133572806398705	3.64234215675253	0.0874672741279013	0.057	0.06175	
6	C. briggsae Dauer vs C. inopinata L1	1	0.233116899228558	100.351481388153	0.725337238035139	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. inopinata L2	1	0.00284649254365196	0.625298688953073	0.0161888376317439	0.434	0.443752808988764	
6	C. briggsae Dauer vs C. inopinata L3	1	0.523804390511741	109.540680678238	0.742443915635229	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. inopinata L4	1	1.37096307198822	574.265830055946	0.937935455263725	0.001	0.00116666666666667	*
6	C. briggsae Dauer vs C. tropicalis Dauer	1	0.0375367473933917	11.3380492924986	0.229803355728181	0.002	0.00221951219512195	*
6	C. elegans Adult vs C. elegans Dauer	1	1.26685927765001	318.156375054531	0.893305293231992	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. elegans L1	1	3.22885553117634	878.83922245726	0.958553256591538	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. elegans L2	1	1.65508524863533	586.121874816315	0.939114455792494	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. elegans L3	1	0.697689400718641	258.237720570992	0.871724640850072	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. elegans L4	1	0.0924421645235766	35.0896729249594	0.480090709408232	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata Adult	1	0.66165502523917	169.777594800945	0.817112138407393	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata Dauer	1	1.26545899099287	345.563087089305	0.900928944210024	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata L1	1	2.27624999152816	982.072961852916	0.962747762737506	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata L2	1	1.24083858946125	272.89111862107	0.877770712239881	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata L3	1	0.167471737007148	35.0607020191483	0.479884548740845	0.001	0.00116666666666667	*
6	C. elegans Adult vs C. inopinata L4	1	0.00882729872742803	3.70563417079904	0.0888521238071379	0.066	0.0698372093023256	
6	C. elegans Adult vs C. tropicalis Dauer	1	0.871709180561322	263.715924464833	0.874053714375858	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. elegans L1	1	0.708519841853694	179.309330281422	0.825134061428523	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. elegans L2	1	0.0449931720743646	14.508436544685	0.276306770862206	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. elegans L3	1	0.106546290368693	35.764399610638	0.484846345925931	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. elegans L4	1	0.731030674042463	251.054740689448	0.868537011676878	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. inopinata Adult	1	3.14075764305903	752.354822821153	0.951920328815911	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. inopinata Dauer	1	0.011707485320774	2.97189335022309	0.0725349283915119	0.08	0.0836781609195402	
6	C. elegans Dauer vs C. inopinata L1	1	0.208026665827715	80.1587329297668	0.678398717912902	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. inopinata L2	1	0.0022255666686017	0.461315418603374	0.0119942704398571	0.52	0.525777777777778	
6	C. elegans Dauer vs C. inopinata L3	1	0.556197943606166	110.050923800926	0.743331557653122	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. inopinata L4	1	1.41714229652399	532.858062768255	0.933433540702347	0.001	0.00116666666666667	*
6	C. elegans Dauer vs C. tropicalis Dauer	1	0.0476545414675397	13.3006678648982	0.259268902695884	0.002	0.00221951219512195	*
6	C. elegans L1 vs C. elegans L2	1	0.446613755964792	159.88766397225	0.807971860209897	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. elegans L3	1	1.29316567140009	484.106885328482	0.927217968067798	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. elegans L4	1	2.51205177464069	964.703742642761	0.962102465180946	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata Adult	1	5.17213273427459	1337.61114247326	0.972375914365103	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata Dauer	1	0.706281115863765	194.485985924783	0.836549287696445	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata L1	1	0.167994579324625	73.4464121416502	0.659028951495528	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata L2	1	0.717327723963375	158.823220646074	0.806933349249827	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata L3	1	2.22117308704462	467.996745510151	0.924900702747232	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. inopinata L4	1	3.42178359404612	1455.06521077448	0.974549001794577	0.001	0.00116666666666667	*
6	C. elegans L1 vs C. tropicalis Dauer	1	1.08338152631558	330.804283337213	0.896964320326901	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. elegans L3	1	0.256707975595103	140.968559095988	0.787672202358074	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. elegans L4	1	1.0528940653349	600.366601068219	0.940473076228593	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. inopinata Adult	1	3.6078774446163	1196.05396465424	0.969207181299688	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. inopinata Dauer	1	0.03440662429869	12.3706228734306	0.245592017087321	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. inopinata L1	1	0.0742052477886174	51.6354749502751	0.576060705640481	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. inopinata L2	1	0.0395796805996269	10.7955182139238	0.221239954181762	0.002	0.00221951219512195	*
6	C. elegans L2 vs C. inopinata L3	1	0.844075948852	216.656422096317	0.850779337559264	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. inopinata L4	1	1.82089139988372	1212.77472135173	0.969618829553149	0.001	0.00116666666666667	*
6	C. elegans L2 vs C. tropicalis Dauer	1	0.176452515644881	72.7704522805626	0.656948227459138	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. elegans L4	1	0.299049322428586	183.275287713107	0.828268215611728	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata Adult	1	2.37987457735582	822.22659197895	0.955825592519081	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata Dauer	1	0.10548964696987	39.6687993540483	0.51074304848232	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata L1	1	0.595203301260047	452.611960918571	0.92254571223895	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata L2	1	0.0984514897972601	27.777809964426	0.422297579980982	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata L3	1	0.190979325457546	50.6058026012176	0.57113418213676	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. inopinata L4	1	0.815942599411946	591.533332971783	0.939637826927104	0.001	0.00116666666666667	*
6	C. elegans L3 vs C. tropicalis Dauer	1	0.0157151006320587	6.82456595642297	0.152250575344279	0.006	0.00657831325301205	*
6	C. elegans L4 vs C. inopinata Adult	1	1.18782384756651	420.149072617851	0.917057564292624	0.001	0.00116666666666667	*
6	C. elegans L4 vs C. inopinata Dauer	1	0.729287040157361	281.362718291345	0.881013036827505	0.001	0.00116666666666667	*
6	C. elegans L4 vs C. inopinata L1	1	1.60405280762485	1285.54292770463	0.97128918208501	0.001	0.00116666666666667	*
6	C. elegans L4 vs C. inopinata L2	1	0.711145855878824	204.530256381018	0.843318517998424	0.001	0.00116666666666667	*
6	C. elegans L4 vs C. inopinata L3	1	0.0138002761302371	3.72317902071468	0.0892352670170746	0.066	0.0698372093023256	
6	C. elegans L4 vs C. inopinata L4	1	0.143698933960359	109.519059270766	0.742406166444891	0.001	0.00116666666666667	*
6	C. elegans L4 vs C. tropicalis Dauer	1	0.423619975209903	189.50122284197	0.832967930786042	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. inopinata Dauer	1	3.14254156493701	815.24642194595	0.955464214062175	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. inopinata L1	1	4.27465923109692	1702.71578574437	0.978169899812938	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. inopinata L2	1	3.10478200458241	655.058296517231	0.945170557526029	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. inopinata L3	1	1.38555036135553	278.821140408545	0.880058508876654	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. inopinata L4	1	0.559883427199365	217.445438830137	0.851240248508533	0.001	0.00116666666666667	*
6	C. inopinata Adult vs C. tropicalis Dauer	1	2.62864687642322	751.432898957135	0.951864179906615	0.001	0.00116666666666667	*
6	C. inopinata Dauer vs C. inopinata L1	1	0.20668211248389	90.8361806416033	0.705051796702136	0.001	0.00116666666666667	*
6	C. inopinata Dauer vs C. inopinata L2	1	0.00406607682208177	0.902662628577604	0.0232031066149831	0.362	0.374340909090909	
6	C. inopinata Dauer vs C. inopinata L3	1	0.557860344153685	117.837506890776	0.756156263288827	0.001	0.00116666666666667	*
6	C. inopinata Dauer vs C. inopinata L4	1	1.41613121739118	605.273311851445	0.940927131127779	0.001	0.00116666666666667	*
6	C. inopinata Dauer vs C. tropicalis Dauer	1	0.0693924298997563	21.2663706816396	0.358826944134573	0.001	0.00116666666666667	*
6	C. inopinata L1 vs C. inopinata L2	1	0.214533797893388	67.8836171305531	0.641115396037647	0.001	0.00116666666666667	*
6	C. inopinata L1 vs C. inopinata L3	1	1.353350855477	399.226739219274	0.913088572606849	0.001	0.00116666666666667	*
6	C. inopinata L1 vs C. inopinata L4	1	2.45851636243772	2469.78612042718	0.984847192633187	0.001	0.00116666666666667	*
6	C. inopinata L1 vs C. tropicalis Dauer	1	0.446397602676648	232.644944214387	0.8595946430468	0.001	0.00116666666666667	*
6	C. inopinata L2 vs C. inopinata L3	1	0.538909836021533	95.9061250231464	0.716219105037716	0.001	0.00116666666666667	*
6	C. inopinata L2 vs C. inopinata L4	1	1.38968319899156	430.956898755414	0.918969099077442	0.001	0.00116666666666667	*
6	C. inopinata L2 vs C. tropicalis Dauer	1	0.0466313190303876	11.2418748407657	0.228299082378945	0.001	0.00116666666666667	*
6	C. inopinata L3 vs C. inopinata L4	1	0.229176213974668	66.3460014915469	0.635826965510716	0.001	0.00116666666666667	*
6	C. inopinata L3 vs C. tropicalis Dauer	1	0.29139186094802	66.5640730125983	0.636586459333679	0.001	0.00116666666666667	*
6	C. inopinata L4 vs C. tropicalis Dauer	1	1.00147816747574	505.000987291298	0.930018543447667	0.001	0.00116666666666667	*
7	C. briggsae Dauer vs C. elegans Adult	1	1.31764094243263	371.727860210863	0.907255513500001	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. elegans Dauer	1	0.00452413203935168	1.1276182730262	0.0288189857393787	0.296	0.302651685393258	
7	C. briggsae Dauer vs C. elegans L1	1	0.785756467650759	289.794323092348	0.884073648251393	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. elegans L2	1	0.0698331780154788	24.3292801460212	0.390334688432532	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. elegans L3	1	0.0878180946817338	34.904325013558	0.478768920870838	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. elegans L4	1	0.670018320242993	340.554383818029	0.899618121928112	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. inopinata Adult	1	3.09269816218409	1042.9248561773	0.964844919808406	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. inopinata Dauer	1	0.011259459941761	3.40731875339171	0.0822878383815327	0.059	0.0631647058823529	
7	C. briggsae Dauer vs C. inopinata L1	1	0.235281936670214	121.107159996698	0.761167253561759	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. inopinata L2	1	0.00432439692782169	0.945949756676993	0.0242887838809173	0.318	0.321533333333333	
7	C. briggsae Dauer vs C. inopinata L3	1	0.456130919085635	114.911471195655	0.751490194274713	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. inopinata L4	1	1.3701215509595	665.553111232626	0.945988441535815	0.001	0.00115189873417722	*
7	C. briggsae Dauer vs C. tropicalis Dauer	1	0.0328327684878669	13.9999281004047	0.269229758806066	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. elegans Dauer	1	1.17875300596815	256.120119366331	0.870801086026113	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. elegans L1	1	3.39744755077665	1029.01211473487	0.964386533690443	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. elegans L2	1	1.78117432396045	514.706057528215	0.931247361083861	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. elegans L3	1	0.782874365576059	252.036262404479	0.868981900108042	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. elegans L4	1	0.136436598139068	53.34419195216	0.583991065136337	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata Adult	1	0.583042973712221	163.976952446038	0.811859721914794	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata Dauer	1	1.29103443362091	331.482903794049	0.897153563507822	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata L1	1	2.3862788017983	942.079980294149	0.961227654105744	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata L2	1	1.34691591554996	260.943323724291	0.87288560411188	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata L3	1	0.257733041171175	56.5248306380903	0.597989229459806	0.001	0.00115189873417722	*
7	C. elegans Adult vs C. inopinata L4	1	0.00424008607394587	1.6007257768999	0.0404216272680952	0.208	0.215090909090909	
7	C. elegans Adult vs C. tropicalis Dauer	1	0.980190602121647	333.915945743868	0.897826376000103	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. elegans L1	1	0.89281416764758	236.875154548846	0.861755421066085	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. elegans L2	1	0.100421150512828	25.5652022925442	0.402188640490535	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. elegans L3	1	0.054850954857337	15.3486269509817	0.287704254602176	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. elegans L4	1	0.567207463053829	187.497926928252	0.831484038378363	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. inopinata Adult	1	2.91209874545787	723.841927526297	0.950120886463435	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. inopinata Dauer	1	0.0153766642707822	3.52498043084967	0.0848881900551337	0.061	0.064546511627907	
7	C. elegans Dauer vs C. inopinata L1	1	0.300059331959514	100.004308322286	0.724646277627381	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. inopinata L2	1	0.0112570770659826	1.99976758506988	0.0499944801133371	0.166	0.173632183908046	
7	C. elegans Dauer vs C. inopinata L3	1	0.371539452312976	73.9070582946254	0.660432500156024	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. inopinata L4	1	1.22841584187903	394.187119811779	0.912075121497028	0.001	0.00115189873417722	*
7	C. elegans Dauer vs C. tropicalis Dauer	1	0.0132016747242665	3.87951873643887	0.0926352272778948	0.059	0.0631647058823529	
7	C. elegans L1 vs C. elegans L2	1	0.453486715857385	172.601961709513	0.819564833624798	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. elegans L3	1	1.32012116744951	580.787001417995	0.938589530948581	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. elegans L4	1	2.52769298618376	1465.7924486825	0.974730555381301	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata Adult	1	5.22989259482765	1921.03896933953	0.980602733996245	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata Dauer	1	0.793275342379099	259.112151430136	0.872102168096832	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata L1	1	0.181637601274481	106.859536788843	0.737676919018515	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata L2	1	0.733090930042304	169.363435169933	0.816746862971	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata L3	1	2.15648571910682	578.699823694554	0.938381691481039	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. inopinata L4	1	3.47358633152798	1913.14528872191	0.980524259151971	0.001	0.00115189873417722	*
7	C. elegans L1 vs C. tropicalis Dauer	1	1.10332036713633	524.833186442126	0.932484436036525	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. elegans L3	1	0.262755881209967	108.045804733082	0.739807657813587	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. elegans L4	1	1.04435726106963	554.517667762255	0.935866891288637	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. inopinata Adult	1	3.63052459623382	1260.01437403895	0.970724515259598	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. inopinata Dauer	1	0.0538740856736467	16.7288998344979	0.305668483837364	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. inopinata L1	1	0.0672984504246985	36.2075474018909	0.4879227069155	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. inopinata L2	1	0.042401012040511	9.44887387174363	0.199138000562128	0.003	0.0034125	*
7	C. elegans L2 vs C. inopinata L3	1	0.779613587823868	200.655231401991	0.840774493914224	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. inopinata L4	1	1.84154131300469	932.639267874533	0.96085054328864	0.001	0.00115189873417722	*
7	C. elegans L2 vs C. tropicalis Dauer	1	0.180753337861462	79.9391281395874	0.677799890507712	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. elegans L4	1	0.287722595872165	188.177860240482	0.831990629146475	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata Adult	1	2.38910928477984	945.445343354136	0.961360333589666	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata Dauer	1	0.0800519648432571	27.9310990581661	0.423640731872596	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata L1	1	0.585089176247823	388.940095187343	0.910994538980169	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata L2	1	0.0997395890070432	24.1322257383019	0.388401114744316	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata L3	1	0.154209157235909	43.6733101930153	0.534731726800394	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. inopinata L4	1	0.82321937752617	508.10378372644	0.930416156905744	0.001	0.00115189873417722	*
7	C. elegans L3 vs C. tropicalis Dauer	1	0.0164231166250898	8.61306282809444	0.184777877820618	0.005	0.00554878048780488	*
7	C. elegans L4 vs C. inopinata Adult	1	1.21824672452411	615.76274602766	0.941874938223549	0.001	0.00115189873417722	*
7	C. elegans L4 vs C. inopinata Dauer	1	0.650868537627525	280.847057367301	0.880820603101175	0.001	0.00115189873417722	*
7	C. elegans L4 vs C. inopinata L1	1	1.56992090001828	1642.54591662047	0.977388300061199	0.001	0.00115189873417722	*
7	C. elegans L4 vs C. inopinata L2	1	0.696839352361413	194.402757247877	0.836490752304329	0.001	0.00115189873417722	*
7	C. elegans L4 vs C. inopinata L3	1	0.0213687142939281	7.16484693036218	0.158637688762886	0.011	0.0120602409638554	.
7	C. elegans L4 vs C. inopinata L4	1	0.154659254001222	144.319116755811	0.791574242590834	0.001	0.00115189873417722	*
7	C. elegans L4 vs C. tropicalis Dauer	1	0.420163698905053	309.344994990901	0.890598682727542	0.001	0.00115189873417722	*
7	C. inopinata Adult vs C. inopinata Dauer	1	3.05792772342655	922.314410517428	0.960429626397541	0.001	0.00115189873417722	*
7	C. inopinata Adult vs C. inopinata L1	1	4.27584218998367	2188.52035675607	0.982933010298022	0.001	0.00115189873417722	*
7	C. inopinata Adult vs C. inopinata L2	1	3.11595248285446	679.969585639828	0.947072966933361	0.001	0.00115189873417722	*
