column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
81	width	C. inopinata L2	C. inopinata L4	20	20	0	6.29e-08	1.45e-07	****
81	width	C. inopinata L2	C. tropicalis Dauer	20	20	310	0.003	0.003	**
81	width	C. inopinata L3	C. inopinata L4	20	20	8.5	2.21e-07	3.59e-07	****
81	width	C. inopinata L3	C. tropicalis Dauer	20	20	395.5	1.27e-07	2.27e-07	****
81	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.21e-08	1.45e-07	****
82	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.57e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. elegans Dauer	20	20	204	0.924	0.924	ns
82	width	C. briggsae Dauer	C. elegans L1	20	20	316	0.002	0.002	**
82	width	C. briggsae Dauer	C. elegans L2	20	20	30.5	4.16e-06	5.74e-06	****
82	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.32e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.52e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.6e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. inopinata Dauer	20	20	9.5	2.56e-07	4.16e-07	****
82	width	C. briggsae Dauer	C. inopinata L1	20	20	258.5	0.114	0.124	ns
82	width	C. briggsae Dauer	C. inopinata L2	20	20	83.5	0.002	0.002	**
82	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.49e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.59e-08	1.4e-07	****
82	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	209.5	0.807	0.816	ns
82	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.31e-08	1.4e-07	****
82	width	C. elegans Adult	C. elegans L1	20	20	400	5.89e-08	1.4e-07	****
82	width	C. elegans Adult	C. elegans L2	20	20	400	6.05e-08	1.4e-07	****
82	width	C. elegans Adult	C. elegans L3	20	20	399	7.46e-08	1.42e-07	****
82	width	C. elegans Adult	C. elegans L4	20	20	358.5	1.88e-05	2.48e-05	****
82	width	C. elegans Adult	C. inopinata Adult	20	20	138	0.096	0.105	ns
82	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.5e-08	1.4e-07	****
82	width	C. elegans Adult	C. inopinata L1	20	20	400	6.14e-08	1.4e-07	****
82	width	C. elegans Adult	C. inopinata L2	20	20	400	6.57e-08	1.4e-07	****
82	width	C. elegans Adult	C. inopinata L3	20	20	393.5	1.72e-07	2.85e-07	****
82	width	C. elegans Adult	C. inopinata L4	20	20	357.5	2.13e-05	2.77e-05	****
82	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.58e-08	1.4e-07	****
82	width	C. elegans Dauer	C. elegans L1	20	20	331.5	0.000319	0.000398	***
82	width	C. elegans Dauer	C. elegans L2	20	20	58	0.000117	0.000148	***
82	width	C. elegans Dauer	C. elegans L3	20	20	1.5	7.56e-08	1.42e-07	****
82	width	C. elegans Dauer	C. elegans L4	20	20	0	6.27e-08	1.4e-07	****
82	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.34e-08	1.4e-07	****
82	width	C. elegans Dauer	C. inopinata Dauer	20	20	28	3.21e-06	4.56e-06	****
82	width	C. elegans Dauer	C. inopinata L1	20	20	231.5	0.393	0.421	ns
82	width	C. elegans Dauer	C. inopinata L2	20	20	82	0.001	0.002	**
82	width	C. elegans Dauer	C. inopinata L3	20	20	2.5	9.07e-08	1.65e-07	****
82	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.33e-08	1.4e-07	****
82	width	C. elegans Dauer	C. tropicalis Dauer	20	20	210.5	0.785	0.803	ns
82	width	C. elegans L1	C. elegans L2	20	20	0	5.34e-08	1.4e-07	****
82	width	C. elegans L1	C. elegans L3	20	20	0	5.67e-08	1.4e-07	****
82	width	C. elegans L1	C. elegans L4	20	20	0	5.85e-08	1.4e-07	****
82	width	C. elegans L1	C. inopinata Adult	20	20	0	5.92e-08	1.4e-07	****
82	width	C. elegans L1	C. inopinata Dauer	20	20	0	5.75e-08	1.4e-07	****
82	width	C. elegans L1	C. inopinata L1	20	20	79.5	0.000885	0.001	**
82	width	C. elegans L1	C. inopinata L2	20	20	3.5	9.7e-08	1.73e-07	****
82	width	C. elegans L1	C. inopinata L3	20	20	0	5.82e-08	1.4e-07	****
82	width	C. elegans L1	C. inopinata L4	20	20	0	5.91e-08	1.4e-07	****
82	width	C. elegans L1	C. tropicalis Dauer	20	20	78	0.000886	0.001	**
82	width	C. elegans L2	C. elegans L3	20	20	0	5.82e-08	1.4e-07	****
82	width	C. elegans L2	C. elegans L4	20	20	0	6.01e-08	1.4e-07	****
82	width	C. elegans L2	C. inopinata Adult	20	20	0	6.07e-08	1.4e-07	****
82	width	C. elegans L2	C. inopinata Dauer	20	20	74.5	0.000656	0.000796	***
82	width	C. elegans L2	C. inopinata L1	20	20	398	7.44e-08	1.42e-07	****
82	width	C. elegans L2	C. inopinata L2	20	20	230.5	0.414	0.438	ns
82	width	C. elegans L2	C. inopinata L3	20	20	0	5.97e-08	1.4e-07	****
82	width	C. elegans L2	C. inopinata L4	20	20	0	6.07e-08	1.4e-07	****
82	width	C. elegans L2	C. tropicalis Dauer	20	20	364.5	8.18e-06	1.09e-05	****
82	width	C. elegans L3	C. elegans L4	20	20	3	9.99e-08	1.75e-07	****
82	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.94e-08	1.42e-07	****
82	width	C. elegans L3	C. inopinata Dauer	20	20	349.5	5.17e-05	6.63e-05	****
82	width	C. elegans L3	C. inopinata L1	20	20	400	5.91e-08	1.4e-07	****
82	width	C. elegans L3	C. inopinata L2	20	20	371	3.76e-06	5.26e-06	****
82	width	C. elegans L3	C. inopinata L3	20	20	128.5	0.053	0.059	ns
82	width	C. elegans L3	C. inopinata L4	20	20	5.5	1.45e-07	2.44e-07	****
82	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.33e-08	1.4e-07	****
82	width	C. elegans L4	C. inopinata Adult	20	20	21.5	1.44e-06	2.18e-06	****
82	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.46e-08	1.4e-07	****
82	width	C. elegans L4	C. inopinata L1	20	20	400	6.1e-08	1.4e-07	****
82	width	C. elegans L4	C. inopinata L2	20	20	400	6.52e-08	1.4e-07	****
82	width	C. elegans L4	C. inopinata L3	20	20	384.5	6.17e-07	9.68e-07	****
82	width	C. elegans L4	C. inopinata L4	20	20	186.5	0.724	0.749	ns
82	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.53e-08	1.4e-07	****
82	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.53e-08	1.4e-07	****
82	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.17e-08	1.4e-07	****
82	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.6e-08	1.4e-07	****
82	width	C. inopinata Adult	C. inopinata L3	20	20	397	1.03e-07	1.77e-07	****
82	width	C. inopinata Adult	C. inopinata L4	20	20	377	1.78e-06	2.66e-06	****
82	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.61e-08	1.4e-07	****
82	width	C. inopinata Dauer	C. inopinata L1	20	20	400	6e-08	1.4e-07	****
82	width	C. inopinata Dauer	C. inopinata L2	20	20	304.5	0.005	0.005	**
82	width	C. inopinata Dauer	C. inopinata L3	20	20	32	5.56e-06	7.55e-06	****
82	width	C. inopinata Dauer	C. inopinata L4	20	20	1	7.58e-08	1.42e-07	****
82	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	385.5	5.28e-07	8.43e-07	****
82	width	C. inopinata L1	C. inopinata L2	20	20	28	3e-06	4.33e-06	****
82	width	C. inopinata L1	C. inopinata L3	20	20	0	6.07e-08	1.4e-07	****
82	width	C. inopinata L1	C. inopinata L4	20	20	0	6.16e-08	1.4e-07	****
82	width	C. inopinata L1	C. tropicalis Dauer	20	20	170	0.419	0.438	ns
82	width	C. inopinata L2	C. inopinata L3	20	20	18	8.75e-07	1.35e-06	****
82	width	C. inopinata L2	C. inopinata L4	20	20	1	7.66e-08	1.42e-07	****
82	width	C. inopinata L2	C. tropicalis Dauer	20	20	326.5	0.000625	0.000769	***
82	width	C. inopinata L3	C. inopinata L4	20	20	25	2.27e-06	3.33e-06	****
82	width	C. inopinata L3	C. tropicalis Dauer	20	20	400	6.49e-08	1.4e-07	****
82	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.6e-08	1.4e-07	****
83	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.61e-08	1.5e-07	****
83	width	C. briggsae Dauer	C. elegans Dauer	20	20	165	0.347	0.367	ns
83	width	C. briggsae Dauer	C. elegans L1	20	20	257.5	0.12	0.132	ns
83	width	C. briggsae Dauer	C. elegans L2	20	20	38.5	1.22e-05	1.66e-05	****
83	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.28e-08	1.5e-07	****
83	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.48e-08	1.5e-07	****
83	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.59e-08	1.5e-07	****
83	width	C. briggsae Dauer	C. inopinata Dauer	20	20	11	3.16e-07	5.33e-07	****
83	width	C. briggsae Dauer	C. inopinata L1	20	20	206	0.88	0.88	ns
83	width	C. briggsae Dauer	C. inopinata L2	20	20	67.5	0.000337	0.000426	***
83	width	C. briggsae Dauer	C. inopinata L3	20	20	3	1.02e-07	1.93e-07	****
83	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.5e-08	1.5e-07	****
83	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	177.5	0.549	0.561	ns
83	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.49e-08	1.5e-07	****
83	width	C. elegans Adult	C. elegans L1	20	20	400	6.08e-08	1.5e-07	****
83	width	C. elegans Adult	C. elegans L2	20	20	400	6.46e-08	1.5e-07	****
83	width	C. elegans Adult	C. elegans L3	20	20	400	6.39e-08	1.5e-07	****
83	width	C. elegans Adult	C. elegans L4	20	20	365.5	7.83e-06	1.1e-05	****
83	width	C. elegans Adult	C. inopinata Adult	20	20	121.5	0.035	0.039	*
83	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.38e-08	1.5e-07	****
83	width	C. elegans Adult	C. inopinata L1	20	20	400	6.17e-08	1.5e-07	****
83	width	C. elegans Adult	C. inopinata L2	20	20	400	6.6e-08	1.5e-07	****
83	width	C. elegans Adult	C. inopinata L3	20	20	399.5	7.13e-08	1.54e-07	****
83	width	C. elegans Adult	C. inopinata L4	20	20	351.5	4.3e-05	5.75e-05	****
83	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.53e-08	1.5e-07	****
83	width	C. elegans Dauer	C. elegans L1	20	20	301.5	0.006	0.007	**
83	width	C. elegans Dauer	C. elegans L2	20	20	61	0.000166	0.000213	***
83	width	C. elegans Dauer	C. elegans L3	20	20	2.5	8.81e-08	1.78e-07	****
83	width	C. elegans Dauer	C. elegans L4	20	20	0	6.37e-08	1.5e-07	****
83	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.48e-08	1.5e-07	****
83	width	C. elegans Dauer	C. inopinata Dauer	20	20	22.5	1.54e-06	2.38e-06	****
83	width	C. elegans Dauer	C. inopinata L1	20	20	245.5	0.217	0.232	ns
83	width	C. elegans Dauer	C. inopinata L2	20	20	99.5	0.007	0.008	**
83	width	C. elegans Dauer	C. inopinata L3	20	20	6	1.56e-07	2.68e-07	****
83	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.39e-08	1.5e-07	****
83	width	C. elegans Dauer	C. tropicalis Dauer	20	20	219.5	0.605	0.612	ns
83	width	C. elegans L1	C. elegans L2	20	20	5.5	1.33e-07	2.37e-07	****
83	width	C. elegans L1	C. elegans L3	20	20	0	5.78e-08	1.5e-07	****
83	width	C. elegans L1	C. elegans L4	20	20	0	5.96e-08	1.5e-07	****
83	width	C. elegans L1	C. inopinata Adult	20	20	0	6.07e-08	1.5e-07	****
83	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.22e-08	1.5e-07	****
83	width	C. elegans L1	C. inopinata L1	20	20	113.5	0.018	0.02	*
83	width	C. elegans L1	C. inopinata L2	20	20	14.5	4.9e-07	7.96e-07	****
83	width	C. elegans L1	C. inopinata L3	20	20	0	6e-08	1.5e-07	****
83	width	C. elegans L1	C. inopinata L4	20	20	0	5.99e-08	1.5e-07	****
83	width	C. elegans L1	C. tropicalis Dauer	20	20	115	0.021	0.024	*
83	width	C. elegans L2	C. elegans L3	20	20	0	6.14e-08	1.5e-07	****
83	width	C. elegans L2	C. elegans L4	20	20	0	6.33e-08	1.5e-07	****
83	width	C. elegans L2	C. inopinata Adult	20	20	0	6.44e-08	1.5e-07	****
83	width	C. elegans L2	C. inopinata Dauer	20	20	57.5	0.000111	0.000144	***
83	width	C. elegans L2	C. inopinata L1	20	20	394	1.43e-07	2.5e-07	****
83	width	C. elegans L2	C. inopinata L2	20	20	232.5	0.384	0.397	ns
83	width	C. elegans L2	C. inopinata L3	20	20	13	4.27e-07	7.06e-07	****
83	width	C. elegans L2	C. inopinata L4	20	20	0	6.36e-08	1.5e-07	****
83	width	C. elegans L2	C. tropicalis Dauer	20	20	345.5	8.17e-05	0.000108	***
83	width	C. elegans L3	C. elegans L4	20	20	3	9.83e-08	1.9e-07	****
83	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.86e-08	1.52e-07	****
83	width	C. elegans L3	C. inopinata Dauer	20	20	325.5	0.00067	0.000824	***
83	width	C. elegans L3	C. inopinata L1	20	20	400	5.86e-08	1.5e-07	****
83	width	C. elegans L3	C. inopinata L2	20	20	365.5	7.56e-06	1.07e-05	****
83	width	C. elegans L3	C. inopinata L3	20	20	142	0.117	0.13	ns
83	width	C. elegans L3	C. inopinata L4	20	20	2	8.5e-08	1.76e-07	****
83	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.21e-08	1.5e-07	****
83	width	C. elegans L4	C. inopinata Adult	20	20	29.5	4.12e-06	5.95e-06	****
83	width	C. elegans L4	C. inopinata Dauer	20	20	397.5	9.1e-08	1.8e-07	****
83	width	C. elegans L4	C. inopinata L1	20	20	400	6.05e-08	1.5e-07	****
83	width	C. elegans L4	C. inopinata L2	20	20	400	6.47e-08	1.5e-07	****
83	width	C. elegans L4	C. inopinata L3	20	20	373.5	2.72e-06	4.13e-06	****
83	width	C. elegans L4	C. inopinata L4	20	20	151.5	0.192	0.208	ns
83	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.4e-08	1.5e-07	****
83	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.36e-08	1.5e-07	****
83	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.15e-08	1.5e-07	****
83	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.58e-08	1.5e-07	****
83	width	C. inopinata Adult	C. inopinata L3	20	20	396	1.2e-07	2.18e-07	****
83	width	C. inopinata Adult	C. inopinata L4	20	20	364.5	8.94e-06	1.23e-05	****
83	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.51e-08	1.5e-07	****
83	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.85e-08	1.5e-07	****
83	width	C. inopinata Dauer	C. inopinata L2	20	20	317.5	0.001	0.002	**
83	width	C. inopinata Dauer	C. inopinata L3	20	20	70.5	0.000459	0.000572	***
83	width	C. inopinata Dauer	C. inopinata L4	20	20	1.5	7.86e-08	1.66e-07	****
83	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	379.5	1.15e-06	1.8e-06	****
83	width	C. inopinata L1	C. inopinata L2	20	20	30	3.89e-06	5.71e-06	****
83	width	C. inopinata L1	C. inopinata L3	20	20	0	6.08e-08	1.5e-07	****
83	width	C. inopinata L1	C. inopinata L4	20	20	0	6.07e-08	1.5e-07	****
83	width	C. inopinata L1	C. tropicalis Dauer	20	20	166	0.359	0.376	ns
83	width	C. inopinata L2	C. inopinata L3	20	20	29	3.83e-06	5.71e-06	****
83	width	C. inopinata L2	C. inopinata L4	20	20	0	6.49e-08	1.5e-07	****
83	width	C. inopinata L2	C. tropicalis Dauer	20	20	319.5	0.001	0.001	**
83	width	C. inopinata L3	C. inopinata L4	20	20	18.5	9.34e-07	1.49e-06	****
83	width	C. inopinata L3	C. tropicalis Dauer	20	20	396.5	1.08e-07	2.01e-07	****
83	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.43e-08	1.5e-07	****
84	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.56e-08	1.63e-07	****
84	width	C. briggsae Dauer	C. elegans Dauer	20	20	189	0.775	0.784	ns
84	width	C. briggsae Dauer	C. elegans L1	20	20	283	0.024	0.027	*
84	width	C. briggsae Dauer	C. elegans L2	20	20	22.5	1.52e-06	2.27e-06	****
84	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.09e-08	1.63e-07	****
84	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.45e-08	1.63e-07	****
84	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.59e-08	1.63e-07	****
84	width	C. briggsae Dauer	C. inopinata Dauer	20	20	9	2.44e-07	4.19e-07	****
84	width	C. briggsae Dauer	C. inopinata L1	20	20	219.5	0.603	0.617	ns
84	width	C. briggsae Dauer	C. inopinata L2	20	20	63	0.000205	0.000263	***
84	width	C. briggsae Dauer	C. inopinata L3	20	20	2	8.82e-08	1.82e-07	****
84	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.52e-08	1.63e-07	****
84	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	149	0.169	0.181	ns
84	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.44e-08	1.63e-07	****
84	width	C. elegans Adult	C. elegans L1	20	20	400	6.03e-08	1.63e-07	****
84	width	C. elegans Adult	C. elegans L2	20	20	400	6.42e-08	1.63e-07	****
84	width	C. elegans Adult	C. elegans L3	20	20	400	6.22e-08	1.63e-07	****
84	width	C. elegans Adult	C. elegans L4	20	20	371	3.85e-06	5.13e-06	****
84	width	C. elegans Adult	C. inopinata Adult	20	20	101	0.008	0.009	**
84	width	C. elegans Adult	C. inopinata Dauer	20	20	399.5	7.11e-08	1.63e-07	****
84	width	C. elegans Adult	C. inopinata L1	20	20	400	6.16e-08	1.63e-07	****
84	width	C. elegans Adult	C. inopinata L2	20	20	400	6.59e-08	1.63e-07	****
84	width	C. elegans Adult	C. inopinata L3	20	20	400	6.67e-08	1.63e-07	****
84	width	C. elegans Adult	C. inopinata L4	20	20	372.5	3.18e-06	4.32e-06	****
84	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.54e-08	1.63e-07	****
84	width	C. elegans Dauer	C. elegans L1	20	20	294.5	0.01	0.012	*
84	width	C. elegans Dauer	C. elegans L2	20	20	21	1.24e-06	1.88e-06	****
84	width	C. elegans Dauer	C. elegans L3	20	20	0	5.98e-08	1.63e-07	****
84	width	C. elegans Dauer	C. elegans L4	20	20	0	6.33e-08	1.63e-07	****
84	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.47e-08	1.63e-07	****
84	width	C. elegans Dauer	C. inopinata Dauer	20	20	8.5	2.17e-07	3.8e-07	****
84	width	C. elegans Dauer	C. inopinata L1	20	20	231.5	0.395	0.413	ns
84	width	C. elegans Dauer	C. inopinata L2	20	20	71.5	0.000502	0.000617	***
84	width	C. elegans Dauer	C. inopinata L3	20	20	1	7.46e-08	1.63e-07	****
84	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.4e-08	1.63e-07	****
84	width	C. elegans Dauer	C. tropicalis Dauer	20	20	160.5	0.288	0.305	ns
84	width	C. elegans L1	C. elegans L2	20	20	3.5	9.75e-08	1.89e-07	****
84	width	C. elegans L1	C. elegans L3	20	20	0	5.6e-08	1.63e-07	****
84	width	C. elegans L1	C. elegans L4	20	20	0	5.93e-08	1.63e-07	****
84	width	C. elegans L1	C. inopinata Adult	20	20	0	6.06e-08	1.63e-07	****
84	width	C. elegans L1	C. inopinata Dauer	20	20	1	6.89e-08	1.63e-07	****
84	width	C. elegans L1	C. inopinata L1	20	20	109	0.012	0.014	*
84	width	C. elegans L1	C. inopinata L2	20	20	16.5	6.38e-07	1.02e-06	****
84	width	C. elegans L1	C. inopinata L3	20	20	0	6.01e-08	1.63e-07	****
84	width	C. elegans L1	C. inopinata L4	20	20	0	6e-08	1.63e-07	****
84	width	C. elegans L1	C. tropicalis Dauer	20	20	70.5	0.00042	0.000531	***
84	width	C. elegans L2	C. elegans L3	20	20	3	9.1e-08	1.84e-07	****
84	width	C. elegans L2	C. elegans L4	20	20	0	6.31e-08	1.63e-07	****
84	width	C. elegans L2	C. inopinata Adult	20	20	0	6.45e-08	1.63e-07	****
84	width	C. elegans L2	C. inopinata Dauer	20	20	105.5	0.01	0.012	*
84	width	C. elegans L2	C. inopinata L1	20	20	395	1.24e-07	2.3e-07	****
84	width	C. elegans L2	C. inopinata L2	20	20	259.5	0.109	0.118	ns
84	width	C. elegans L2	C. inopinata L3	20	20	22.5	1.59e-06	2.33e-06	****
84	width	C. elegans L2	C. inopinata L4	20	20	0	6.39e-08	1.63e-07	****
84	width	C. elegans L2	C. tropicalis Dauer	20	20	366.5	6.44e-06	8.37e-06	****
84	width	C. elegans L3	C. elegans L4	20	20	7	1.73e-07	3.15e-07	****
84	width	C. elegans L3	C. inopinata Adult	20	20	1	7.24e-08	1.63e-07	****
84	width	C. elegans L3	C. inopinata Dauer	20	20	328.5	0.000502	0.000617	***
84	width	C. elegans L3	C. inopinata L1	20	20	400	5.72e-08	1.63e-07	****
84	width	C. elegans L3	C. inopinata L2	20	20	375.5	2.03e-06	2.89e-06	****
84	width	C. elegans L3	C. inopinata L3	20	20	174	0.487	0.504	ns
84	width	C. elegans L3	C. inopinata L4	20	20	8	2.01e-07	3.59e-07	****
84	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.07e-08	1.63e-07	****
84	width	C. elegans L4	C. inopinata Adult	20	20	18.5	9.55e-07	1.47e-06	****
84	width	C. elegans L4	C. inopinata Dauer	20	20	388.5	3.52e-07	5.87e-07	****
84	width	C. elegans L4	C. inopinata L1	20	20	400	6.06e-08	1.63e-07	****
84	width	C. elegans L4	C. inopinata L2	20	20	400	6.48e-08	1.63e-07	****
84	width	C. elegans L4	C. inopinata L3	20	20	376.5	1.84e-06	2.66e-06	****
84	width	C. elegans L4	C. inopinata L4	20	20	204.5	0.914	0.914	ns
84	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.43e-08	1.63e-07	****
84	width	C. inopinata Adult	C. inopinata Dauer	20	20	399	7.71e-08	1.63e-07	****
84	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.19e-08	1.63e-07	****
84	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.62e-08	1.63e-07	****
84	width	C. inopinata Adult	C. inopinata L3	20	20	397	1.05e-07	1.99e-07	****
84	width	C. inopinata Adult	C. inopinata L4	20	20	382.5	8.4e-07	1.32e-06	****
84	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.57e-08	1.63e-07	****
84	width	C. inopinata Dauer	C. inopinata L1	20	20	400	6.07e-08	1.63e-07	****
84	width	C. inopinata Dauer	C. inopinata L2	20	20	319	0.001	0.002	**
84	width	C. inopinata Dauer	C. inopinata L3	20	20	80	0.001	0.001	**
84	width	C. inopinata Dauer	C. inopinata L4	20	20	11.5	3.55e-07	5.87e-07	****
84	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	385	5.6e-07	9.1e-07	****
84	width	C. inopinata L1	C. inopinata L2	20	20	30	3.89e-06	5.13e-06	****
84	width	C. inopinata L1	C. inopinata L3	20	20	0	6.14e-08	1.63e-07	****
84	width	C. inopinata L1	C. inopinata L4	20	20	0	6.13e-08	1.63e-07	****
84	width	C. inopinata L1	C. tropicalis Dauer	20	20	120.5	0.031	0.034	*
84	width	C. inopinata L2	C. inopinata L3	20	20	27.5	3.16e-06	4.32e-06	****
84	width	C. inopinata L2	C. inopinata L4	20	20	1	7.62e-08	1.63e-07	****
84	width	C. inopinata L2	C. tropicalis Dauer	20	20	300	0.007	0.008	**
84	width	C. inopinata L3	C. inopinata L4	20	20	26.5	2.79e-06	3.91e-06	****
84	width	C. inopinata L3	C. tropicalis Dauer	20	20	397.5	9.47e-08	1.87e-07	****
84	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.5e-08	1.63e-07	****
85	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.57e-08	1.44e-07	****
85	width	C. briggsae Dauer	C. elegans Dauer	20	20	147.5	0.158	0.163	ns
85	width	C. briggsae Dauer	C. elegans L1	20	20	280.5	0.029	0.032	*
85	width	C. briggsae Dauer	C. elegans L2	20	20	27	2.76e-06	3.92e-06	****
85	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.01e-08	1.44e-07	****
85	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.51e-08	1.44e-07	****
85	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.57e-08	1.44e-07	****
85	width	C. briggsae Dauer	C. inopinata Dauer	20	20	12	3.76e-07	5.8e-07	****
85	width	C. briggsae Dauer	C. inopinata L1	20	20	220	0.595	0.602	ns
85	width	C. briggsae Dauer	C. inopinata L2	20	20	77.5	0.00091	0.001	**
85	width	C. briggsae Dauer	C. inopinata L3	20	20	3	1.02e-07	1.89e-07	****
85	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.4e-08	1.44e-07	****
85	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	143.5	0.124	0.13	ns
85	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.64e-08	1.44e-07	****
85	width	C. elegans Adult	C. elegans L1	20	20	400	6.26e-08	1.44e-07	****
85	width	C. elegans Adult	C. elegans L2	20	20	400	6.27e-08	1.44e-07	****
85	width	C. elegans Adult	C. elegans L3	20	20	399.5	6.58e-08	1.44e-07	****
85	width	C. elegans Adult	C. elegans L4	20	20	350.5	4.84e-05	6.38e-05	****
85	width	C. elegans Adult	C. inopinata Adult	20	20	59.5	0.00015	0.000192	***
85	width	C. elegans Adult	C. inopinata Dauer	20	20	398.5	8.3e-08	1.68e-07	****
85	width	C. elegans Adult	C. inopinata L1	20	20	400	6.15e-08	1.44e-07	****
85	width	C. elegans Adult	C. inopinata L2	20	20	400	6.62e-08	1.44e-07	****
85	width	C. elegans Adult	C. inopinata L3	20	20	396.5	1.11e-07	2.02e-07	****
85	width	C. elegans Adult	C. inopinata L4	20	20	341	0.00014	0.000182	***
85	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	5.89e-08	1.44e-07	****
85	width	C. elegans Dauer	C. elegans L1	20	20	332	0.000341	0.000425	***
85	width	C. elegans Dauer	C. elegans L2	20	20	71	0.000476	0.000578	***
85	width	C. elegans Dauer	C. elegans L3	20	20	3.5	9.9e-08	1.88e-07	****
85	width	C. elegans Dauer	C. elegans L4	20	20	0	6.59e-08	1.44e-07	****
85	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.64e-08	1.44e-07	****
85	width	C. elegans Dauer	C. inopinata Dauer	20	20	36.5	9.99e-06	1.34e-05	****
85	width	C. elegans Dauer	C. inopinata L1	20	20	282.5	0.025	0.028	*
85	width	C. elegans Dauer	C. inopinata L2	20	20	121.5	0.034	0.037	*
85	width	C. elegans Dauer	C. inopinata L3	20	20	7.5	1.99e-07	3.29e-07	****
85	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.48e-08	1.44e-07	****
85	width	C. elegans Dauer	C. tropicalis Dauer	20	20	196	0.924	0.924	ns
85	width	C. elegans L1	C. elegans L2	20	20	0	5.87e-08	1.44e-07	****
